Day of week;Day of month;Month ;Year;Hour;Appliances;lights;RH_1;RH_2;RH_3;RH_4;RH_5;RH_6;RH_7;RH_8;RH_9;RH_out;T1;T2;T3;T4;T5;T6;T7;T8;T9;T_out;Press_mm_hg;Windspeed;Visibility;Tdewpoint;
Τετάρτη;13;April;2016;18:10;120;0;43,80%;44,89%;39,53%;41,36%;45,51%;34,88%;37,66%;44,40%;43,09%;87,33%;22,17;20,60;23,10;22,43;20,83;1,27;21,07;23,20;20,43;1,03;752,0;1,33;25,83;8,17;
Τετάρτη;13;April;2016;18:20;110;0;43,70%;45,59%;39,59%;41,29%;45,84%;33,27%;37,59%;44,50%;43,13%;82,67%;22,20;20,60;23,10;22,39;20,85;1,25;21,07;23,29;20,43;1,04;751,9;1,67;28,67;7,43;
Τετάρτη;13;April;2016;18:30;210;10;43,83%;45,53%;39,53%;41,36%;46,00%;33,03%;37,47%;44,45%;43,20%;78,00%;22,20;20,60;23,20;22,39;20,89;1,22;21,07;23,29;20,50;1,06;751,8;2,00;31,50;6,70;
Τετάρτη;13;April;2016;18:40;490;20;43,90%;45,50%;39,59%;41,20%;46,00%;33,65%;37,33%;44,30%;43,16%;73,33%;22,20;20,50;23,13;22,36;20,89;1,20;21,00;23,29;20,50;1,08;751,8;2,33;34,33;5,97;
Τετάρτη;13;April;2016;18:50;320;20;43,97%;45,36%;40,06%;41,20%;46,44%;33,93%;37,23%;43,93%;43,09%;68,67%;22,20;20,50;23,23;22,36;20,89;1,19;21,06;23,29;20,50;1,09;751,7;2,67;37,17;5,23;
Τετάρτη;13;April;2016;19:00;300;0;43,90%;45,16%;41,13%;41,15%;46,38%;33,67%;37,18%;43,79%;43,09%;64,00%;22,20;20,50;23,36;22,34;20,89;1,17;21,10;23,29;20,50;1,11;751,7;3,00;40,00;4,50;
Τετάρτη;13;April;2016;19:10;340;10;43,77%;45,03%;42,10%;41,03%;46,25%;32,91%;37,01%;43,73%;43,03%;67,17%;22,20;20,43;23,66;22,39;20,89;1,16;21,06;23,29;20,50;1,10;751,7;2,83;40,00;5,07;
Τετάρτη;13;April;2016;19:20;270;0;43,59%;45,00%;42,34%;40,90%;46,05%;34,00%;36,95%;43,59%;42,90%;70,33%;22,20;20,39;24,00;22,39;20,89;1,13;21,02;23,29;20,43;1,10;751,8;2,67;40,00;5,63;
Τετάρτη;13;April;2016;19:30;240;0;43,86%;45,13%;42,03%;40,96%;47,99%;35,24%;37,00%;43,74%;42,90%;73,50%;22,20;20,39;24,26;22,36;20,90;1,08;21,00;23,29;20,50;1,09;751,8;2,50;40,00;6,20;
Τετάρτη;13;April;2016;19:40;210;0;44,06%;45,73%;41,40%;41,22%;47,91%;36,41%;37,06%;43,83%;42,70%;76,67%;22,20;20,29;24,32;22,29;20,90;1,01;21,07;23,29;20,39;1,08;751,9;2,33;40,00;6,77;
Τετάρτη;13;April;2016;19:50;110;0;44,06%;46,09%;41,33%;41,20%;47,52%;37,77%;37,00%;43,74%;42,76%;79,83%;22,20;20,29;24,46;22,29;20,89;9,48;21,00;23,31;20,39;1,08;752,0;2,17;40,00;7,33;
Τετάρτη;13;April;2016;20:00;90;0;44,06%;46,13%;40,92%;41,13%;47,20%;39,11%;37,06%;43,70%;42,79%;83,00%;22,20;20,23;24,57;22,29;20,89;8,80;21,07;23,36;20,39;1,07;752,1;2,00;40,00;7,90;
Τετάρτη;13;April;2016;20:10;90;0;43,93%;46,09%;40,39%;40,97%;47,20%;40,29%;37,00%;43,56%;42,72%;84,50%;22,20;20,20;24,43;22,29;20,89;8,22;21,07;23,39;20,39;1,04;752,1;1,83;37,67;7,80;
Τετάρτη;13;April;2016;20:20;100;0;43,74%;46,09%;40,03%;40,77%;47,20%;41,72%;36,79%;43,45%;42,63%;86,00%;22,20;20,20;24,29;22,23;20,89;7,78;21,00;23,39;20,39;1,00;752,2;1,67;35,33;7,70;
Τετάρτη;13;April;2016;20:30;100;0;43,59%;46,06%;39,83%;40,59%;47,08%;42,99%;36,79%;43,33%;42,56%;87,50%;22,20;20,10;24,23;22,20;20,89;7,44;21,07;23,46;20,39;9,65;752,2;1,50;33,00;7,60;
Τετάρτη;13;April;2016;20:40;90;0;43,59%;46,00%;39,63%;40,53%;46,86%;44,06%;36,66%;43,13%;42,50%;89,00%;22,20;20,10;24,07;22,20;20,89;7,09;21,00;23,39;20,32;9,30;752,3;1,33;30,67;7,50;
Τετάρτη;13;April;2016;20:50;120;0;43,50%;46,03%;39,50%;40,40%;46,65%;45,22%;36,53%;43,00%;42,36%;90,50%;22,20;20,07;23,93;22,17;20,89;6,76;21,00;23,43;20,29;8,95;752,4;1,17;28,33;7,40;
Τετάρτη;13;April;2016;21:00;80;10;43,43%;45,83%;39,47%;40,33%;46,46%;46,17%;36,50%;42,93%;42,23%;92,00%;22,20;20,00;23,86;22,10;20,89;6,51;21,00;23,50;20,29;8,60;752,5;1,00;26,00;7,30;
Τετάρτη;13;April;2016;21:10;60;0;43,59%;45,79%;39,40%;40,26%;46,46%;46,83%;36,43%;42,90%;42,33%;92,50%;22,13;19,96;23,79;22,10;20,89;6,24;21,00;23,50;20,29;8,33;752,6;1,00;25,17;7,12;
Τετάρτη;13;April;2016;21:20;60;0;43,66%;45,79%;39,29%;40,13%;47,10%;47,60%;36,40%;43,04%;42,80%;93,00%;22,13;19,89;23,79;22,10;20,89;5,96;21,00;23,50;20,29;8,07;752,7;1,00;24,33;6,93;
Τετάρτη;13;April;2016;21:30;50;0;43,66%;45,66%;39,29%;40,00%;47,57%;47,90%;36,40%;43,38%;43,13%;93,50%;22,10;19,79;23,79;22,00;20,89;5,78;21,00;23,50;20,32;7,80;752,7;1,00;23,50;6,75;
Τετάρτη;13;April;2016;21:40;30;0;43,53%;45,59%;39,20%;39,93%;47,76%;48,88%;36,29%;43,64%;43,26%;94,00%;22,10;19,73;23,79;22,00;20,89;5,66;21,00;23,50;20,39;7,53;752,8;1,00;22,67;6,57;
Τετάρτη;13;April;2016;21:50;30;0;43,47%;45,56%;39,20%;39,90%;47,70%;49,12%;36,29%;43,84%;43,50%;94,50%;22,10;19,70;23,79;22,00;20,79;5,50;21,00;23,47;20,36;7,27;753,0;1,00;21,83;6,38;
Τετάρτη;13;April;2016;22:00;30;0;43,27%;45,43%;39,20%;39,83%;47,70%;49,39%;36,29%;43,94%;43,63%;95,00%;22,03;19,63;23,70;22,00;20,79;5,31;21,00;23,39;20,36;7,00;753,1;1,00;21,00;6,20;
Τετάρτη;13;April;2016;22:10;40;0;43,06%;45,50%;39,13%;39,79%;47,59%;50,27%;36,29%;44,07%;43,79%;95,17%;22,00;19,57;23,63;22,00;20,79;5,30;21,00;23,33;20,39;6,67;753,1;1,00;27,00;5,90;
Τετάρτη;13;April;2016;22:20;50;0;42,93%;45,50%;39,20%;39,70%;47,53%;50,75%;36,29%;44,30%;43,86%;95,33%;22,00;19,50;23,57;21,96;20,79;5,19;21,00;23,29;20,39;6,33;753,1;1,00;33,00;5,60;
Τετάρτη;13;April;2016;22:30;50;0;42,86%;45,50%;39,20%;39,70%;47,50%;51,05%;36,22%;44,64%;44,00%;95,50%;21,96;19,46;23,50;21,89;20,70;5,09;21,00;23,29;20,39;6,00;753,2;1,00;39,00;5,30;
Τετάρτη;13;April;2016;22:40;60;0;42,73%;45,50%;39,20%;39,66%;47,50%;50,99%;36,20%;44,87%;44,13%;95,67%;21,89;19,39;23,50;21,89;20,76;4,98;21,00;23,20;20,39;5,67;753,2;1,00;45,00;5,00;
Τετάρτη;13;April;2016;22:50;60;0;42,59%;45,53%;39,20%;39,59%;47,50%;51,68%;36,20%;45,24%;44,29%;95,83%;21,89;19,36;23,50;21,89;20,76;4,90;21,00;23,23;20,39;5,33;753,2;1,00;51,00;4,70;
Τετάρτη;13;April;2016;23:00;50;0;42,53%;45,55%;39,20%;39,59%;47,50%;51,84%;36,20%;45,42%;44,36%;96,00%;21,89;19,22;23,50;21,89;20,70;4,87;21,00;23,20;20,39;5,00;753,2;1,00;57,00;4,40;
Τετάρτη;13;April;2016;23:10;60;0;42,47%;45,59%;39,16%;39,59%;47,47%;51,54%;36,09%;45,50%;44,53%;96,17%;21,89;19,20;23,46;21,89;20,70;4,65;21,00;23,20;20,39;4,92;753,3;1,00;48,50;4,35;
Τετάρτη;13;April;2016;23:20;50;0;42,33%;45,63%;39,09%;39,47%;47,40%;51,64%;36,09%;45,63%;44,70%;96,33%;21,82;19,17;23,39;21,79;20,70;4,54;21,00;23,20;20,36;4,83;753,3;1,00;40,00;4,30;
Τετάρτη;13;April;2016;23:30;50;0;42,20%;45,70%;39,09%;39,40%;47,36%;51,67%;36,06%;45,77%;44,86%;96,50%;21,79;19,10;23,50;21,79;20,70;4,48;21,00;23,17;20,36;4,75;753,4;1,00;31,50;4,25;
Τετάρτη;13;April;2016;23:40;50;0;42,17%;45,66%;39,09%;39,36%;47,29%;51,90%;36,00%;45,90%;45,07%;96,67%;21,79;19,07;23,50;21,79;20,70;4,30;21,00;23,15;20,39;4,67;753,5;1,00;23,00;4,20;
Τετάρτη;13;April;2016;23:50;50;0;42,09%;45,59%;39,13%;39,29%;47,24%;52,82%;36,00%;45,90%;45,26%;96,83%;21,79;19,00;23,50;21,79;20,64;4,26;21,00;23,10;20,39;4,58;753,5;1,00;14,50;4,15;
Πέμπτη;14;April;2016;0:00;50;0;42,09%;45,70%;39,20%;39,29%;47,20%;52,93%;35,96%;46,00%;45,43%;97,00%;21,70;18,96;23,57;21,79;20,67;4,30;21,00;23,10;20,39;4,50;753,6;1,00;60,00;4,10;
Πέμπτη;14;April;2016;0:10;60;0;42,03%;45,76%;39,29%;39,29%;47,20%;52,60%;35,90%;45,93%;45,56%;96,67%;21,70;18,89;23,53;21,79;20,70;4,16;20,97;23,10;20,39;4,37;753,6;#VALUE!;55,00;3,92;
Πέμπτη;14;April;2016;0:20;60;0;42,00%;45,73%;39,29%;39,29%;47,15%;52,73%;35,90%;45,70%;45,73%;96,33%;21,70;18,79;23,60;21,76;20,66;4,06;20,93;23,00;20,39;4,23;753,6;#VALUE!;50,00;3,73;
Πέμπτη;14;April;2016;0:30;50;0;42,00%;45,79%;39,40%;39,23%;47,13%;52,79%;35,90%;45,70%;45,86%;96,00%;21,70;18,79;23,60;21,70;20,64;4,00;20,89;23,00;20,39;4,10;753,6;#VALUE!;45,00;3,55;
Πέμπτη;14;April;2016;0:40;60;0;41,93%;45,79%;39,47%;39,20%;47,09%;52,50%;35,86%;45,50%;45,90%;95,67%;21,63;18,76;23,67;21,70;20,60;3,85;20,89;23,00;20,39;3,97;753,6;#VALUE!;40,00;3,37;
Πέμπτη;14;April;2016;0:50;50;0;41,86%;45,79%;39,43%;39,13%;47,00%;53,00%;35,79%;45,43%;45,97%;95,33%;21,63;18,70;23,70;21,70;20,60;3,79;20,89;23,00;20,39;3,83;753,6;#VALUE!;35,00;3,18;
Πέμπτη;14;April;2016;1:00;60;0;41,79%;45,83%;39,50%;39,09%;47,04%;53,66%;35,79%;45,40%;46,03%;95,00%;21,60;18,70;23,70;21,70;20,60;3,86;20,89;22,93;20,39;3,70;753,6;#VALUE!;30,00;3,00;
Πέμπτη;14;April;2016;1:10;40;0;41,79%;45,83%;39,50%;39,03%;47,00%;54,20%;35,73%;45,33%;46,09%;95,33%;21,60;18,70;23,70;21,70;20,60;3,83;20,89;22,93;20,39;3,58;753,6;#VALUE!;31,67;2,93;
Πέμπτη;14;April;2016;1:20;60;0;41,70%;45,70%;39,50%;39,03%;47,00%;53,67%;35,70%;45,20%;46,13%;95,67%;21,60;18,60;23,70;21,67;20,60;3,77;20,89;22,89;20,39;3,47;753,6;#VALUE!;33,33;2,87;
Πέμπτη;14;April;2016;1:30;50;0;41,70%;45,76%;39,50%;38,90%;47,00%;53,63%;35,64%;45,13%;46,20%;96,00%;21,53;18,60;23,70;21,60;20,60;3,56;20,89;22,89;20,39;3,35;753,7;#VALUE!;35,00;2,80;
Πέμπτη;14;April;2016;1:40;50;0;41,70%;45,76%;39,56%;38,90%;47,00%;54,30%;35,59%;45,06%;46,29%;96,33%;21,50;18,60;23,70;21,60;20,60;3,50;20,89;22,89;20,39;3,23;753,7;#VALUE!;36,67;2,73;
Πέμπτη;14;April;2016;1:50;60;0;41,63%;45,70%;39,50%;38,79%;47,00%;53,59%;35,59%;45,00%;46,29%;96,67%;21,50;18,53;23,70;21,60;20,60;3,36;20,89;22,89;20,39;3,12;753,7;#VALUE!;38,33;2,67;
Πέμπτη;14;April;2016;2:00;50;0;41,59%;45,66%;39,52%;38,79%;46,96%;53,20%;35,50%;44,97%;46,47%;97,00%;21,50;18,50;23,65;21,60;20,56;3,23;20,89;22,89;20,46;3,00;753,7;1,00;40,00;2,60;
Πέμπτη;14;April;2016;2:10;60;0;41,59%;45,59%;39,59%;38,70%;46,90%;53,63%;35,46%;44,83%;46,40%;97,33%;21,50;18,50;23,70;21,50;20,56;3,20;20,86;22,82;20,39;2,78;753,8;1,00;38,33;2,43;
Πέμπτη;14;April;2016;2:20;50;0;41,47%;45,59%;39,59%;38,70%;46,90%;54,63%;35,36%;44,66%;46,36%;97,67%;21,39;18,43;23,70;21,50;20,53;3,26;20,89;22,79;20,46;2,57;753,8;1,00;36,67;2,27;
Πέμπτη;14;April;2016;2:30;60;0;41,40%;45,50%;39,59%;38,59%;46,90%;55,43%;35,30%;44,59%;46,32%;98,00%;21,39;18,39;23,70;21,50;20,50;3,53;20,85;22,79;20,42;2,35;753,8;1,00;35,00;2,10;
Πέμπτη;14;April;2016;2:40;50;0;41,40%;45,43%;39,59%;38,59%;46,90%;55,63%;35,20%;44,47%;46,40%;98,33%;21,39;18,39;23,70;21,50;20,50;3,59;20,79;22,79;20,50;2,13;753,8;1,00;33,33;1,93;
Πέμπτη;14;April;2016;2:50;50;0;41,33%;45,47%;39,59%;38,59%;46,79%;56,07%;35,20%;44,40%;46,29%;98,67%;21,39;18,32;23,70;21,50;20,50;3,73;20,79;22,79;20,39;1,92;753,8;1,00;31,67;1,77;
Πέμπτη;14;April;2016;3:00;50;0;41,29%;45,40%;39,59%;38,59%;46,74%;56,26%;35,18%;44,29%;46,23%;99,00%;21,34;18,32;23,70;21,50;20,54;3,86;20,79;22,79;20,39;1,70;753,8;1,00;30,00;1,60;
Πέμπτη;14;April;2016;3:10;50;0;41,29%;45,40%;39,59%;38,50%;46,70%;55,86%;35,09%;44,27%;46,16%;99,00%;21,29;18,29;23,70;21,50;20,50;3,79;20,79;22,79;20,39;1,62;753,8;1,00;26,67;1,52;
Πέμπτη;14;April;2016;3:20;50;0;41,29%;45,40%;39,56%;38,50%;46,70%;55,79%;35,09%;44,20%;46,16%;99,00%;21,29;18,29;23,67;21,50;20,50;3,72;20,79;22,73;20,39;1,53;753,8;1,00;23,33;1,43;
Πέμπτη;14;April;2016;3:30;50;0;41,29%;45,43%;39,50%;38,43%;46,70%;55,73%;35,09%;44,16%;46,09%;99,00%;21,29;18,29;23,60;21,43;20,50;3,63;20,79;22,70;20,39;1,45;753,8;1,00;20,00;1,35;
Πέμπτη;14;April;2016;3:40;60;0;41,29%;45,43%;39,50%;38,50%;46,68%;55,59%;35,08%;44,09%;46,09%;99,00%;21,29;18,23;23,60;21,50;20,50;3,50;20,79;22,70;20,39;1,37;753,8;1,00;16,67;1,27;
Πέμπτη;14;April;2016;3:50;60;0;41,20%;45,40%;39,50%;38,40%;46,59%;55,33%;35,04%;44,06%;46,06%;99,00%;21,26;18,20;23,60;21,39;20,50;3,43;20,79;22,70;20,39;1,28;753,8;1,00;13,33;1,18;
Πέμπτη;14;April;2016;4:00;60;0;41,20%;45,33%;39,50%;38,40%;46,59%;55,47%;35,00%;44,00%;46,00%;99,00%;21,26;18,20;23,60;21,39;20,50;3,29;20,79;22,70;20,39;1,20;753,7;1,00;10,00;1,10;
Πέμπτη;14;April;2016;4:10;50;0;41,09%;45,33%;39,50%;38,29%;46,56%;56,60%;34,94%;43,90%;46,00%;99,00%;21,20;18,20;23,60;21,39;20,50;3,43;20,79;22,70;20,39;1,28;753,8;1,00;11,83;1,18;
Πέμπτη;14;April;2016;4:20;50;0;41,03%;45,40%;39,50%;38,29%;46,50%;57,33%;34,91%;43,90%;45,93%;99,00%;21,20;18,20;23,60;21,39;20,39;3,63;20,79;22,70;20,39;1,37;753,8;1,00;22,67;1,27;
Πέμπτη;14;April;2016;4:30;50;0;41,00%;45,33%;39,43%;38,29%;46,58%;57,59%;34,90%;43,86%;45,90%;99,00%;21,20;18,20;23,60;21,36;20,48;3,76;20,77;22,67;20,39;1,45;753,8;1,00;33,50;1,35;
Πέμπτη;14;April;2016;4:40;50;0;41,00%;45,40%;39,40%;38,29%;46,57%;57,77%;34,90%;43,79%;45,83%;99,00%;21,20;18,13;23,60;21,32;20,48;3,90;20,74;22,60;20,39;1,53;753,8;1,00;44,33;1,43;
Πέμπτη;14;April;2016;4:50;60;0;41,00%;45,40%;39,40%;38,29%;46,50%;57,83%;34,90%;43,79%;45,79%;99,00%;21,20;18,10;23,60;21,32;20,39;3,90;20,79;22,60;20,39;1,62;753,8;1,00;55,17;1,52;
Πέμπτη;14;April;2016;5:00;70;0;41,00%;45,40%;39,40%;38,26%;46,50%;57,30%;34,90%;43,73%;45,73%;99,00%;21,20;18,10;23,60;21,29;20,39;3,72;20,75;22,60;20,39;1,70;753,8;1,00;66,00;1,60;
Πέμπτη;14;April;2016;5:10;70;0;41,10%;45,46%;39,40%;38,20%;46,50%;56,57%;34,79%;43,70%;45,70%;99,00%;21,20;18,10;23,60;21,29;20,39;3,46;20,70;22,50;20,39;1,75;753,8;1,00;66,00;1,65;
Πέμπτη;14;April;2016;5:20;40;0;41,63%;46,17%;39,05%;38,20%;46,43%;55,69%;34,79%;43,70%;45,70%;99,00%;21,20;18,10;23,45;21,29;20,39;3,13;20,70;22,50;20,39;1,80;753,8;1,00;66,00;1,70;
Πέμπτη;14;April;2016;5:30;40;10;41,79%;46,83%;38,83%;38,13%;46,44%;55,63%;34,79%;43,63%;45,66%;99,00%;21,20;18,10;23,36;21,23;20,39;3,00;20,70;22,50;20,39;1,85;753,7;1,00;66,00;1,75;
Πέμπτη;14;April;2016;5:40;40;0;41,86%;47,09%;38,57%;38,09%;46,40%;56,23%;34,78%;43,63%;45,52%;99,00%;21,20;18,07;23,23;21,29;20,39;3,00;20,70;22,50;20,39;1,90;753,7;1,00;66,00;1,80;
Πέμπτη;14;April;2016;5:50;40;0;41,90%;47,16%;38,50%;38,09%;46,32%;56,56%;34,70%;43,63%;45,43%;99,00%;21,29;18,07;23,17;21,29;20,39;3,00;20,70;22,50;20,39;1,95;753,7;1,00;66,00;1,85;
Πέμπτη;14;April;2016;6:00;50;10;41,97%;47,26%;38,43%;38,09%;46,38%;56,33%;34,68%;43,80%;45,26%;99,00%;21,29;18,10;23,10;21,29;20,39;2,97;20,70;22,50;20,39;2,00;753,7;1,00;66,00;1,90;
Πέμπτη;14;April;2016;6:10;60;0;42,09%;47,20%;38,47%;38,03%;46,43%;56,77%;34,70%;43,90%;45,13%;99,17%;21,25;18,10;23,10;21,23;20,39;3,06;20,70;22,50;20,39;1,88;753,7;1,00;55,17;1,80;
Πέμπτη;14;April;2016;6:20;80;0;41,93%;47,16%;38,40%;38,16%;46,48%;57,21%;34,59%;43,70%;44,93%;99,33%;21,26;18,10;23,10;21,20;20,39;3,16;20,70;22,46;20,39;1,77;753,7;1,00;44,33;1,70;
Πέμπτη;14;April;2016;6:30;70;0;41,79%;47,09%;38,36%;38,09%;46,54%;57,65%;34,55%;43,49%;44,73%;99,50%;21,20;18,10;23,07;21,20;20,39;3,25;20,70;22,43;20,39;1,65;753,7;1,00;33,50;1,60;
Πέμπτη;14;April;2016;6:40;60;0;41,83%;47,09%;38,36%;38,09%;46,59%;58,09%;34,50%;43,29%;44,53%;99,67%;21,20;18,10;23,07;21,20;20,39;3,35;20,70;22,39;20,39;1,53;753,8;1,00;22,67;1,50;
Πέμπτη;14;April;2016;6:50;60;10;41,97%;47,16%;38,50%;38,09%;46,59%;58,30%;34,40%;43,22%;44,27%;99,83%;21,26;18,10;23,07;21,20;20,39;3,43;20,70;22,39;20,39;1,42;753,8;1,00;11,83;1,40;
Πέμπτη;14;April;2016;7:00;70;10;41,90%;47,29%;38,50%;38,09%;46,59%;58,66%;34,40%;42,97%;43,97%;10,00%;21,29;18,10;23,00;21,20;20,39;3,83;20,70;22,39;20,36;1,30;753,8;1,00;10,00;1,30;
Πέμπτη;14;April;2016;7:10;70;20;41,83%;47,10%;38,53%;38,36%;46,63%;58,86%;34,24%;42,66%;43,77%;10,00%;21,29;18,17;22,96;21,26;20,39;3,97;20,65;22,32;20,36;1,45;753,9;1,00;21,67;1,45;
Πέμπτη;14;April;2016;7:20;80;20;41,76%;46,63%;38,59%;38,69%;46,36%;59,10%;33,97%;42,22%;43,30%;10,00%;21,29;18,20;22,89;21,43;20,39;4,12;20,60;22,29;20,29;1,60;754,0;1,00;33,33;1,60;
Πέμπτη;14;April;2016;7:30;90;20;41,63%;46,36%;38,56%;38,90%;46,13%;59,56%;33,83%;41,89%;42,89%;10,00%;21,36;18,26;22,89;21,57;20,39;4,40;20,60;22,29;20,29;1,75;754,1;1,00;45,00;1,75;
Πέμπτη;14;April;2016;7:40;70;20;41,47%;46,03%;38,50%;38,86%;45,93%;60,07%;33,79%;41,49%;42,36%;10,00%;21,29;18,43;22,89;21,70;20,39;4,90;20,57;22,26;20,29;1,90;754,1;1,00;56,67;1,90;
Πέμπτη;14;April;2016;7:50;90;10;41,33%;45,77%;38,47%;38,87%;45,63%;60,33%;33,79%;41,23%;41,96%;10,00%;21,36;18,43;22,86;21,72;20,39;5,23;20,50;22,20;20,36;2,05;754,2;1,00;68,33;2,05;
Πέμπτη;14;April;2016;8:00;70;20;41,20%;45,56%;38,33%;38,97%;45,43%;60,50%;33,83%;41,06%;41,60%;10,00%;21,32;18,50;22,79;21,93;20,39;5,50;20,50;22,20;20,29;2,20;754,2;1,00;80,00;2,20;
Πέμπτη;14;April;2016;8:10;70;20;41,13%;45,43%;38,29%;38,86%;45,26%;60,83%;33,90%;40,93%;41,19%;10,00%;21,39;18,57;22,79;22,13;20,39;5,90;20,50;22,20;20,29;2,58;754,2;1,00;13,00;2,58;
Πέμπτη;14;April;2016;8:20;90;20;41,09%;45,13%;38,29%;39,00%;45,13%;61,13%;34,00%;40,86%;40,80%;10,00%;21,39;18,73;22,79;22,26;20,39;6,26;20,50;22,17;20,39;2,97;754,2;1,00;18,00;2,97;
Πέμπτη;14;April;2016;8:30;80;10;41,03%;44,98%;38,20%;39,03%;44,84%;61,33%;34,05%;40,79%;40,39%;10,00%;21,39;18,89;22,79;22,29;20,29;6,53;20,50;22,10;20,66;3,35;754,2;1,00;23,00;3,35;
Πέμπτη;14;April;2016;8:40;90;20;41,09%;44,83%;38,16%;39,16%;44,66%;61,96%;34,50%;40,73%;39,63%;10,00%;21,39;19,07;22,79;22,36;20,32;7,29;20,50;22,10;21,83;3,73;754,2;1,00;28,00;3,73;
Πέμπτη;14;April;2016;8:50;80;20;41,09%;44,63%;38,03%;39,36%;44,59%;62,30%;34,56%;40,79%;38,35%;10,00%;21,39;19,23;22,79;22,53;20,39;7,90;20,50;22,10;21,97;4,12;754,2;1,00;33,00;4,12;
Πέμπτη;14;April;2016;9:00;80;20;41,13%;44,43%;38,00%;39,56%;44,50%;62,70%;34,88%;40,86%;38,43%;10,00%;21,39;19,36;22,79;22,60;20,39;8,60;20,55;22,03;21,60;4,50;754,2;1,00;38,00;4,50;
Πέμπτη;14;April;2016;9:10;70;10;41,26%;44,36%;38,00%;39,70%;44,50%;62,98%;35,20%;41,00%;38,77%;98,33%;21,39;19,70;22,79;22,70;20,39;9,22;20,60;22,10;21,26;5,18;754,3;1,17;42,17;4,93;
Πέμπτη;14;April;2016;9:20;60;20;41,33%;43,83%;38,09%;39,70%;44,50%;63,40%;35,26%;41,09%;39,10%;96,67%;21,39;20,22;22,70;22,70;20,29;9,96;20,60;22,07;21,07;5,87;754,3;1,33;46,33;5,37;
Πέμπτη;14;April;2016;9:30;60;20;41,54%;42,89%;38,09%;39,73%;44,50%;63,49%;35,57%;41,16%;39,57%;95,00%;21,47;20,82;22,76;22,73;20,36;1,06;20,60;22,00;20,96;6,55;754,3;1,50;50,50;5,80;
Πέμπτη;14;April;2016;9:40;50;20;41,53%;42,50%;38,20%;39,73%;44,50%;63,56%;35,66%;41,20%;39,70%;93,33%;21,43;20,89;22,70;22,79;20,39;1,09;20,60;22,00;20,82;7,23;754,3;1,67;54,67;6,23;
Πέμπτη;14;April;2016;9:50;70;10;41,50%;41,96%;38,20%;39,96%;44,50%;63,66%;35,73%;41,26%;39,77%;91,67%;21,39;21,26;22,70;22,82;20,39;1,18;20,60;22,00;20,79;7,92;754,3;1,83;58,83;6,67;
Πέμπτη;14;April;2016;10:00;80;20;41,50%;41,50%;38,20%;40,16%;44,50%;62,80%;35,87%;41,29%;39,97%;90,00%;21,39;21,39;22,76;22,96;20,39;1,24;20,60;22,00;20,79;8,60;754,3;2,00;63,00;7,10;
Πέμπτη;14;April;2016;10:10;80;20;41,56%;41,33%;38,20%;40,27%;44,50%;59,90%;36,02%;41,36%;40,13%;87,83%;21,46;21,43;22,76;23,03;20,39;1,31;20,60;22,00;20,73;8,97;754,4;2,00;56,67;7,05;
Πέμπτη;14;April;2016;10:20;90;20;41,56%;41,33%;38,29%;40,47%;44,50%;55,10%;36,06%;41,40%;40,26%;85,67%;21,39;21,57;22,79;23,10;20,39;1,38;20,60;22,00;20,73;9,33;754,5;2,00;50,33;7,00;
Πέμπτη;14;April;2016;10:30;70;20;41,63%;40,99%;38,29%;40,50%;44,50%;49,40%;36,16%;41,47%;40,53%;83,50%;21,43;21,73;22,79;23,13;20,39;1,42;20,60;22,00;20,70;9,70;754,5;2,00;44,00;6,95;
Πέμπτη;14;April;2016;10:40;80;10;41,76%;40,73%;38,33%;40,56%;44,50%;46,55%;36,23%;41,47%;40,72%;81,33%;21,50;21,93;22,79;23,20;20,39;1,48;20,63;22,00;20,70;1,01;754,6;2,00;37,67;6,90;
Πέμπτη;14;April;2016;10:50;70;20;41,83%;40,40%;38,47%;40,59%;44,50%;38,10%;36,29%;41,50%;41,09%;79,17%;21,50;22,13;22,86;23,32;20,39;1,52;20,70;22,00;20,70;1,04;754,6;2,00;31,33;6,85;
Πέμπτη;14;April;2016;11:00;80;20;42,03%;40,07%;38,50%;40,59%;44,59%;35,97%;36,29%;41,50%;41,09%;77,00%;21,50;22,26;22,89;23,42;20,39;1,53;20,70;22,00;20,70;1,08;754,7;2,00;25,00;6,80;
Πέμπτη;14;April;2016;11:10;70;20;42,09%;39,83%;38,50%;40,59%;44,59%;33,67%;36,29%;41,40%;41,43%;75,33%;21,53;22,53;22,89;23,50;20,39;1,57;20,73;22,00;20,70;1,13;754,6;2,00;25,67;6,95;
Πέμπτη;14;April;2016;11:20;90;10;42,16%;39,57%;38,59%;40,50%;44,73%;28,53%;36,23%;41,40%;41,90%;73,67%;21,60;22,67;22,89;23,50;20,39;1,59;20,79;22,00;20,76;1,18;754,6;2,00;26,33;7,10;
Πέμπτη;14;April;2016;11:30;80;20;42,23%;39,33%;38,59%;40,50%;44,79%;27,96%;36,20%;41,40%;42,27%;72,00%;21,60;22,70;22,89;23,57;20,39;1,63;20,79;22,00;20,73;1,23;754,5;2,00;27,00;7,25;
Πέμπτη;14;April;2016;11:40;80;20;42,36%;39,20%;38,70%;40,47%;44,90%;26,36%;36,20%;41,40%;42,47%;70,33%;21,67;22,70;22,89;23,60;20,39;1,68;20,79;22,00;20,73;1,28;754,5;2,00;27,67;7,40;
